"country","countrycode","year","aid","oil","gdp.capita","institutions","polity2","population","mortality"
"Korea, Dem. Rep.","PRK",2008,NA,"..",NA,-1.52933921913306,-9,"24335146",26.4
"Korea, Dem. Rep.","PRK",2009,NA,"..",NA,-1.53405753647288,-9,"24463021",26.4
"Korea, Dem. Rep.","PRK",2010,NA,"..",NA,-1.60213830073675,-9,"24591599",26.3
"Qatar","QAT",1996,3.740559419,"23.5261064331177",NA,0.0224059907098611,-10,"522304",12.7
"Qatar","QAT",1998,3.386477287,"16.4744276481103",NA,0.272615376859903,-10,"550430",11.5
"Qatar","QAT",2000,1.416675473,"30.3636878691947",30052.7612,0.36983855565389,-10,"592267",10.5
"Qatar","QAT",2002,3.222105535,"24.9747439966191",31497.58565,0.386333227157593,-10,"645659",9.6
"Qatar","QAT",2003,2.655415834,"23.8158812705224",31134.03018,0.359896096090476,-10,"688586",9.2
"Qatar","QAT",2004,3.78519222,"27.054103568705",34380.19284,0.385291909178098,-10,"758855",8.7
"Qatar","QAT",2005,5.808535523,"29.2152530659314",32224.00693,0.453599298993746,-10,"864863",8.4
"Qatar","QAT",2006,5.785439388,"27.3496828422379",32070.9591,0.402248938878377,-10,"1010382",8
"Qatar","QAT",2007,5.908458438,"21.8256685302275",31424.32229,0.328062357380986,-10,"1189633",7.6
"Qatar","QAT",2008,3.285197099,"21.8130023817884",31214.35526,0.562884916861852,-10,"1389342",7.3
"Qatar","QAT",2009,8.325931254,"12.9172681724516",30546.64881,0.746691683928172,-10,"1590780",7
"Qatar","QAT",2010,4.346461394,"14.0494620577367",32356.40757,0.660987615585327,-10,"1779676",6.7
"Russian Federation","RUS",1996,0.658376093,"5.57546886400765",1564.115268,-0.716270004709562,3,"148160042",20.8
"Russian Federation","RUS",1998,1.019091432,"1.34263197537884",1510.542696,-0.816515083114306,3,"147670692",19.7
"Russian Federation","RUS",2000,1.045106355,"14.254785575253",1775.141291,-0.80656328300635,6,"146596557",18.2
"Russian Federation","RUS",2002,1.002905566,"9.7008001944997",1967.518602,-0.603717093666395,6,"145306046",16.2
"Russian Federation","RUS",2003,1.849230028,"10.3026937486101",2121.289033,-0.677509953578313,6,"144648257",15.2
"Russian Federation","RUS",2004,2.61318691,"11.1716268622481",2285.363231,-0.685446503261725,6,"144067054",14.2
"Russian Federation","RUS",2005,1.686622029,"13.5524144823992",2442.962966,-0.706245772540569,6,"143518523",13.2
"Russian Federation","RUS",2006,3.000354654,"12.7266167069131",2654.200194,-0.77163802087307,6,"143049528",12.2
"Russian Federation","RUS",2007,4.237358892,"10.4449489442473",2888.847355,-0.757540086905162,4,"142805088",11.4
"Russian Federation","RUS",2008,4.515915292,"11.2198345070262",3043.665599,-0.746187726656596,4,"142742350",10.6
"Russian Federation","RUS",2009,2.985292659,"8.12209577990561",2806.072551,-0.755738457043966,4,"142785342",9.8
"Russian Federation","RUS",2010,2.910066843,"9.52957483669086",2926.527446,-0.746352319916089,4,"142849449",9.1
"Rwanda","RWA",1996,0.160470608,"..",207.3997942,-1.4516959687074,-6,"6115168",118.8
"Rwanda","RWA",1998,0.356358437,"..",214.8330775,-1.30835489432017,-6,"7059813",117.8
"Rwanda","RWA",2000,0.479505353,"..",214.2316124,-1.1718903084596,-4,"8025703",105.7
"Rwanda","RWA",2002,0.159087846,"..",240.2669777,-1.07677978773912,-4,"8536205",95
"Rwanda","RWA",2003,0.252180337,"..",241.0763609,-0.893074502547582,-3,"8680346",89.9
"Rwanda","RWA",2004,0.36670145,"..",254.5537563,-0.80864325662454,-3,"8818438",84.6
"Rwanda","RWA",2005,0.311083728,"..",272.4196865,-0.955381006002426,-3,"8991735",79.3
"Rwanda","RWA",2006,0.361048364,"..",289.9304289,-0.612462234993776,-3,"9206580",74.9
"Rwanda","RWA",2007,1.796081051,"..",297.399307,-0.493904476364454,-3,"9447402",70.5
"Rwanda","RWA",2008,2.193555114,"..",321.0037024,-0.44406714104116,-3,"9708169",66.4
"Rwanda","RWA",2009,2.259259558,"..",324.2097553,-0.435668997466564,-3,"9977446",62.7
"Rwanda","RWA",2010,0.752663278,"..",337.3222332,-0.249839536224802,-4,"10246842",59.1
"Saudi Arabia","SAU",1996,-0.714748521,"30.5114022839804",9135.052288,-0.401143046716849,-10,"19131578",26.2
"Saudi Arabia","SAU",1998,2.938454004,"17.1357537404785",9402.229599,-0.420250418285529,-10,"19882458",23.8
"Saudi Arabia","SAU",2000,-0.998221212,"39.3400774626687",9400.811686,-0.366985337731118,-10,"20764312",21.8
"Saudi Arabia","SAU",2002,-0.325711714,"29.5940345495399",8839.186316,-0.332283537214001,-10,"21906308",20.1
"Saudi Arabia","SAU",2003,-0.273336913,"35.6917502754748",9144.945194,-0.301594140008092,-10,"22556425",19.3
"Saudi Arabia","SAU",2004,-0.133546946,"41.2918089438098",9261.921934,-0.441016047572096,-10,"23228890",18.6
"Saudi Arabia","SAU",2005,3.836348257,"51.0782619661917",9439.858537,-0.334241114556789,-10,"23905654",17.9
"Saudi Arabia","SAU",2006,5.136266539,"51.0262067574282",9440.180027,-0.440726884951194,-10,"24578301",17.3
"Saudi Arabia","SAU",2007,6.322265083,"47.8080181517174",9364.488672,-0.366404305522641,-10,"25252569",16.7
"Saudi Arabia","SAU",2008,8.283561611,"54.9424794279018",9513.377173,-0.302828777581453,-10,"25940770",16.2
"Saudi Arabia","SAU",2009,9.678341356,"34.5284952838343",9294.355996,-0.353069126605988,-10,"26661492",15.5
"Saudi Arabia","SAU",2010,4.782732021,"41.6045738269634",9499.37889,-0.270761909584204,-10,"27425676",15
"Senegal","SEN",1996,0.172182346,"0.0019808182486859",455.6205584,-0.21373452944681,-1,"8974077",68
"Senegal","SEN",1998,1.396128745,"0.00162354239287375",473.1459897,-0.276109472538034,-1,"9418393",66.1
"Senegal","SEN",2000,1.341427812,"0",493.5721092,-0.142865420008699,8,"9884052",63.3
"Senegal","SEN",2002,1.463347629,"0",492.7457973,0.0166880183387548,8,"10396861",60.2
"Senegal","SEN",2003,0.765459625,"0",511.5460746,-0.147905165950457,8,"10670990",58.6
"Senegal","SEN",2004,0.959261973,"0",527.2228584,-0.0688952299145361,8,"10955944",57.3
"Senegal","SEN",2005,0.51168045,"0",542.0052051,-0.106009359161059,8,"11251266",55.9
"Senegal","SEN",2006,2.349255276,"0",540.8988252,-0.240257398535808,8,"11556763",54.5
"Senegal","SEN",2007,2.627507597,"0",552.0859654,-0.327230172852675,7,"11873557",53.2
"Senegal","SEN",2008,2.970434614,"0",557.3590525,-0.271437339484692,7,"12203957",52
"Senegal","SEN",2009,2.592826486,"0",553.9861809,-0.355226928989093,7,"12550917",50.8
"Senegal","SEN",2010,1.845112216,"0",561.7208728,-0.429938649137815,7,"12916229",49.8
"El Salvador","SLV",1996,-0.04650515,"0",1984.250943,-0.490517330278332,10,"5671925",35.9
"El Salvador","SLV",1998,9.191153645,"0",2114.407971,-0.283966198718796,10,"5778706",31.9
"El Salvador","SLV",2000,1.320222698,"0",2211.022459,-0.259179625660181,10,"5867626",28
"El Salvador","SLV",2002,3.285174079,"0",2283.020652,-0.238046743751814,10,"5940303",24.5
"El Salvador","SLV",2003,0.938411745,"0",2327.644216,-0.2329947364827,10,"5971535",22.8
"El Salvador","SLV",2004,2.299424622,"0",2362.747667,-0.150280064592759,10,"6000775",21.3
"El Salvador","SLV",2005,0.322456095,"0",2438.143651,-0.209922685831164,10,"6028961",19.9
"El Salvador","SLV",2006,0.094497782,"0",2523.523599,-0.178689242030183,10,"6056478",18.6
"El Salvador","SLV",2007,0.522807873,"0",2609.089915,-0.143770355498418,10,"6083475",17.3
"El Salvador","SLV",2008,1.731837058,"0",2629.937905,-0.140802065531413,10,"6110301",16.1
"El Salvador","SLV",2009,1.118145298,"0",2534.805972,-0.0989933313491444,10,"6137276",15
"El Salvador","SLV",2010,-0.024547436,"0",2555.887676,-0.101107417295376,10,"6164626",13.9
"Somalia","SOM",1996,NA,"..",NA,-2.23452790578206,0,"7892389",108.3
"Somalia","SOM",1998,NA,"..",NA,-2.14165343840917,0,"8422372",108.3
"Somalia","SOM",2000,NA,"..",NA,-2.13439339399338,0,"9011479",108.3
"Somalia","SOM",2002,NA,"..",NA,-1.76866076389949,0,"9564167",108.3
"Somalia","SOM",2003,NA,"..",NA,-2.03263056278229,0,"9836397",108.3
"Somalia","SOM",2004,NA,"..",NA,-2.14466822147369,0,"10116228",108.3
"Somalia","SOM",2005,NA,"..",NA,-2.14544336001078,0,"10409925",108.3
"Somalia","SOM",2006,NA,"..",NA,-2.32665683825811,0,"10718317",108.3
"Somalia","SOM",2007,NA,"..",NA,-2.44147755702337,0,"11038596",108.3
"Somalia","SOM",2008,NA,"..",NA,-2.4796796242396,0,"11369276",108.3
"Somalia","SOM",2009,NA,"..",NA,-2.39983248710632,0,"11707990",108.3
"Somalia","SOM",2010,NA,"..",NA,-2.31259077787399,0,"12053223",108.3
"Swaziland","SWZ",1996,1.345623588,"..",1397.002261,-0.494472303117315,10,"981764",71.1
"Swaziland","SWZ",1998,9.684300533,"..",1443.390551,-0.500432222771148,10,"1026009",74.4
"Swaziland","SWZ",2000,5.94692258,"..",1508.18366,-0.603498825803399,10,"1061468",76.7
"Swaziland","SWZ",2002,7.51930653,"..",1548.700189,-0.533210346863295,10,"1080930",77
"Swaziland","SWZ",2003,-3.285070303,"..",1581.320379,-0.682806036745509,10,"1087392",76.5
"Swaziland","SWZ",2004,2.874564478,"..",1625.155965,-0.756616659462452,10,"1095053",75.7
"Swaziland","SWZ",2005,-1.774340632,"..",1663.010501,-0.796353047092756,10,"1105873",74.6
"Swaziland","SWZ",2006,4.10564205,"..",1715.684609,-0.650434876481692,10,"1120514",67.7
"Swaziland","SWZ",2007,1.227767366,"..",1773.456589,-0.639792547638839,10,"1138434",62.8
"Swaziland","SWZ",2008,3.501238533,"..",1794.779059,-0.580421232928832,10,"1158897",58.6
"Swaziland","SWZ",2009,2.22752568,"..",1795.97974,-0.55684435631459,10,"1180675",57.4
"Swaziland","SWZ",2010,3.668870747,"..",1811.07776,-0.525105324884256,10,"1202843",55.1
"Syrian Arab Republic","SYR",1996,0.645415766,"23.464162456355",1240.900443,-0.778355454405149,-9,"14755286",22.7
"Syrian Arab Republic","SYR",1998,0.539443655,"10.4634177203217",1283.067083,-0.873535662889481,-9,"15602210",21
"Syrian Arab Republic","SYR",2000,1.397089248,"24.0663695279098",1208.734642,-0.886168311039607,-7,"16410848",19.5
"Syrian Arab Republic","SYR",2002,0.532845306,"20.4263969631462",1269.271835,-0.661258839070797,-7,"17087901",18.2
"Syrian Arab Republic","SYR",2003,0.732998623,"23.2324340171604",1238.399576,-0.813147927246367,-7,"17415266",17.6
"Syrian Arab Republic","SYR",2004,1.096188304,"20.0258683461609",1286.005016,-0.84135847290357,-7,"17806638",17
"Syrian Arab Republic","SYR",2005,1.732563836,"24.3555149646988",1330.321415,-0.909028733770053,-7,"18294611",16.4
"Syrian Arab Republic","SYR",2006,1.977028989,"23.659822532068",1368.930491,-1.02408515413602,-7,"18914977",15.9
"Syrian Arab Republic","SYR",2007,3.073775351,"20.0658123341052",1418.051146,-0.959638451536497,-7,"19632806",15.3
"Syrian Arab Republic","SYR",2008,2.78731464,"..",1452.257685,-0.905118763446808,-7,"20325443",14.8
"Syrian Arab Republic","SYR",2009,4.764198491,"..",1508.638028,-0.878706812858582,-7,"20824893",14.3
"Syrian Arab Republic","SYR",2010,2.483973883,"..",1525.809293,-0.928777227799098,-7,"21018834",13.8
"Turkmenistan","TKM",1996,4.541706722,"10.3384259490039",520.7083519,-0.949369604388873,-9,"4287344",67.1
"Turkmenistan","TKM",1998,2.390923182,"2.38613686958952",478.5062522,-1.16620482380191,-9,"4413477",63.8
"Turkmenistan","TKM",2000,4.509990241,"26.5916193658903",645.2771015,-1.18652088940144,-9,"4516131",60.6
"Turkmenistan","TKM",2002,6.185526824,"15.8392322501265",880.5618465,-1.32304014948507,-9,"4610002",57.6
"Turkmenistan","TKM",2003,3.780882417,"16.2454304430551",1020.529291,-1.30406399443746,-9,"4655741",56.1
"Turkmenistan","TKM",2004,5.172299512,"20.9345852809827",1183.618098,-1.42963340878487,-9,"4703398",54.7
"Turkmenistan","TKM",2005,5.160188109,"24.3024087018727",1323.102356,-1.43619381372506,-9,"4754641",53.3
"Turkmenistan","TKM",2006,7.111583749,"21.0236379113983",1457.358167,-1.50111063818137,-9,"4810105",52.1
"Turkmenistan","TKM",2007,6.75922963,"17.7332042882418",1610.213837,-1.39727550248305,-9,"4870137",50.6
"Turkmenistan","TKM",2008,6.626357388,"16.7436698058226",1824.552423,-1.3180587242047,-9,"4935762",49.5
"Turkmenistan","TKM",2009,20.73399932,"8.43707371151447",1912.029043,-1.34063064058622,-9,"5007950",48
"Turkmenistan","TKM",2010,10.41463457,"10.5380830508351",2062.127197,-1.38781123856703,-9,"5087210",46.9
"Tunisia","TUN",1996,1.2167962,"2.48246969629913",1930.420696,-0.0591187812387943,-3,"9256037",29.2
"Tunisia","TUN",1998,2.980500468,"1.04174123223649",2080.664494,-0.0488793682307005,-3,"9499395",26.4
"Tunisia","TUN",2000,3.502865915,"3.03550926238454",2245.335059,-0.0276191545029481,-3,"9699197",23.8
"Tunisia","TUN",2002,3.417199787,"2.21845147774025",2340.805906,0.0253429680597037,-4,"9864326",21.4
"Tunisia","TUN",2003,1.970193724,"2.0288048746269",2454.335085,0.0179043608950451,-4,"9939678",20.3
"Tunisia","TUN",2004,1.903831994,"2.53735946168106",2576.343908,0.0214695818722248,-4,"10017601",19.3
"Tunisia","TUN",2005,2.239704524,"3.75417572014045",2653.593468,-0.104991405581435,-4,"10102482",18.3
"Tunisia","TUN",2006,9.512869854,"4.079037243848",2776.257059,-0.0142270202438037,-4,"10196136",17.3
"Tunisia","TUN",2007,3.934593714,"5.41203357732249",2921.993577,-0.0758957403401534,-4,"10298087",16.4
"Tunisia","TUN",2008,5.879026596,"5.80370723512351",3023.398051,-0.121016335984071,-4,"10407336",15.5
"Tunisia","TUN",2009,3.665850834,"3.27009723385446",3083.98651,-0.117835129145533,-4,"10521834",14.8
"Tunisia","TUN",2010,3.166641926,"4.23927380104914",3143.533869,-0.18106102058664,-4,"10639931",13.8
"Turkey","TUR",1996,0.397849726,"0.12883800577866",3923.860895,-0.278283270075917,8,"59423208",48.3
"Turkey","TUR",1998,0.349069822,"0.013216647219121",4184.287831,-0.422266416251659,7,"61329590",40.9
"Turkey","TUR",2000,0.36838695,"0.110959164099508",4189.478062,-0.249804737667243,7,"63240121",34.1
"Turkey","TUR",2002,0.465307177,"0.0899252685758644",4077.772373,-0.307236401985089,7,"65143054",28.5
"Turkey","TUR",2003,0.561706341,"0.0808831467593334",4234.679177,-0.158958876505494,7,"66085803",26.1
"Turkey","TUR",2004,0.710157955,"0.0795169528887435",4569.414208,-0.127444552878539,7,"67007855",23.7
"Turkey","TUR",2005,2.076898285,"0.0995707424181358",4887.370377,-0.0211640562241276,7,"67903406",21.5
"Turkey","TUR",2006,3.802033605,"0.104828075311191",5154.661097,-0.0401240740514671,7,"68763405",19.6
"Turkey","TUR",2007,3.406756575,"0.0892276668050605",5323.682988,-0.0524321685079485,7,"69597281",18
"Turkey","TUR",2008,2.670546169,"0.110257335202643",5288.416087,-0.0519624141355356,7,"70440032",16.3
"Turkey","TUR",2009,1.368634989,"0.0757435510857283",4968.579023,-0.0700030364096165,7,"71339185",15
"Turkey","TUR",2010,1.236144336,"0.0969599040303035",5356.000439,-0.051747992169112,7,"72326914",13.7
"Uganda","UGA",1996,2.001791578,"..",234.7133909,-0.712964683771133,-4,"21202118",98.1
"Uganda","UGA",1998,3.189155246,"..",243.8486185,-0.62762455145518,-4,"22551789",93.5
"Uganda","UGA",2000,2.594761836,"..",255.7806112,-0.718978093316158,-4,"24039274",87.7
"Uganda","UGA",2002,2.988527352,"..",274.6005446,-0.772886879121264,-4,"25718048",82.3
"Uganda","UGA",2003,3.190820333,"..",283.0782984,-0.687517303042114,-4,"26624820",79.8
"Uganda","UGA",2004,3.720440644,"..",292.6805093,-0.647786595431777,-4,"27568436",77.3
"Uganda","UGA",2005,4.111665017,"..",301.2583026,-0.716608489553134,-1,"28543940",74.7
"Uganda","UGA",2006,6.457341799,"..",323.0773993,-0.585097993413607,-1,"29550662",71.8
"Uganda","UGA",2007,6.649080957,"..",339.0620829,-0.577948001523813,-1,"30590487",69.4
"Uganda","UGA",2008,5.047222959,"..",356.8351769,-0.568789131939411,-1,"31663896",67.1
"Uganda","UGA",2009,5.325217965,"..",370.5361322,-0.618558312455813,-1,"32771895",65
"Uganda","UGA",2010,3.162529001,"..",379.9914906,-0.594122608502706,-1,"33915133",63
"Ukraine","UKR",1996,1.169260492,"0.646026951113171",608.8159886,-0.613590704898039,7,"51057189",16.5
"Ukraine","UKR",1998,1.773979219,"0.107708544502072",589.8821355,-0.760591546694438,7,"50143939",15.9
"Ukraine","UKR",2000,1.90329792,"1.36569435512473",635.7089682,-0.749334702889125,6,"49175848",15.1
"Ukraine","UKR",2002,1.634707852,"0.523012659850713",745.0390011,-0.694489479064941,6,"48202500",14.4
"Ukraine","UKR",2003,2.840447064,"0.575810525513394",821.7133693,-0.665386696656545,6,"47812950",13.9
"Ukraine","UKR",2004,2.643216859,"0.654077767032296",928.1552911,-0.619767357905706,6,"47451600",13.6
"Ukraine","UKR",2005,9.064101556,"0.771284811797749",960.2262143,-0.516353433330854,6,"47105150",13.2
"Ukraine","UKR",2006,5.200779928,"0.780239074918585",1037.312259,-0.442215234351655,7,"46787750",12.8
"Ukraine","UKR",2007,6.930401218,"0.601283560945899",1125.959706,-0.42253634845838,7,"46509350",12.4
"Ukraine","UKR",2008,6.063033576,"0.590060667861136",1158.110564,-0.443919941782951,7,"46258200",12.1
"Ukraine","UKR",2009,4.108241595,"0.445979673952247",991.1002641,-0.603410676587373,7,"46053300",11.7
"Ukraine","UKR",2010,4.761080172,"0.48062761144049",1035.84246,-0.558344626178344,6,"45870700",11.4
"United States","USA",1996,1.116228664,"0.381290629163125",30827.9882,1.44491732120514,10,"269394000",7.7
"United States","USA",1998,2.048163826,"0.083547205212876",32847.35197,1.46133494377136,10,"275854000",7.4
"United States","USA",2000,3.245585323,"0.331022517050861",35081.92308,1.52661222219467,10,"282162411",7.1
"United States","USA",2002,0.796679949,"0.19587660998538",35427.90996,1.3908823505044,10,"287625193",7
"United States","USA",2003,0.574878486,"0.216230033430904",36021.31408,1.29761101057132,10,"290107933",6.9
"United States","USA",2004,1.23723067,"0.276751659838538",36931.39383,1.28725003202756,10,"292805298",6.9
"United States","USA",2005,0.896492443,"0.321511717404299",37718.00537,1.20729360977809,10,"295516599",6.8
"United States","USA",2006,1.826212024,"0.323085987304958",38349.39879,1.24888664484024,10,"298379912",6.7
"United States","USA",2007,1.584079417,"0.318277246467813",38710.88544,1.21644456684589,10,"301231207",6.7
"United States","USA",2008,2.18078949,"0.540459698360425",38208.76118,1.28189586102962,10,"304093966",6.6
"United States","USA",2009,1.143865951,"0.275754158601241",36539.22823,1.15474871794383,10,"306771529",6.6
"United States","USA",2010,1.635110161,"0.35179116092985",37329.61591,1.19183365007242,10,"309348193",6.5
"Uzbekistan","UZB",1996,0.645212527,"1.58961341652124",498.761383,-1.21909170349439,-9,"23225000",56.5
"Uzbekistan","UZB",1998,0.931351445,"0.222722618411046",528.4640553,-1.33117505908012,-9,"24051000",54.4
"Uzbekistan","UZB",2000,0.542863133,"3.6755882659759",558.221144,-1.33656270305316,-9,"24650400",52.5
"Uzbekistan","UZB",2002,0.674033133,"1.03188110245328",590.058588,-1.33738420406977,-9,"25271850",50.7
"Uzbekistan","UZB",2003,0.815041487,"1.56668806058744",607.7253728,-1.35477250814438,-9,"25567650",49.8
"Uzbekistan","UZB",2004,1.467993801,"1.08479202503603",647.0119854,-1.3647013703982,-9,"25864350",48.7
"Uzbekistan","UZB",2005,1.339156863,"0.314783513009109",684.2969072,-1.5430322488149,-9,"26167000",47.8
"Uzbekistan","UZB",2006,1.020498263,"2.02032267506564",725.3469456,-1.45186016956965,-9,"26488250",47.2
"Uzbekistan","UZB",2007,3.160716907,"1.6328831293007",783.0274969,-1.23858309785525,-9,"26868000",46.5
"Uzbekistan","UZB",2008,2.54786249,"1.50084831301426",839.9109699,-1.25530420740445,-9,"27302800",45.4
"Uzbekistan","UZB",2009,2.166571345,"0.759529531680359",892.7489089,-1.29394201437632,-9,"27767400",44.5
"Uzbekistan","UZB",2010,2.089860386,"0.707236836032986",941.6718455,-1.31148008505503,-9,"28562400",43.8
"Venezuela, RB","VEN",1996,3.198132332,"18.1727681625307",5005.250067,-0.617577962577343,8,"22650102",23.3
"Venezuela, RB","VEN",1998,5.457717915,"5.3027223260555",5132.015852,-0.564083890203619,8,"23569454",22.1
"Venezuela, RB","VEN",2000,4.012885809,"17.7260576267939",4818.70818,-0.584753138323625,7,"24488340",21
"Venezuela, RB","VEN",2002,0.841859702,"14.2444774352273",4377.382134,-0.958344082037608,6,"25408700",19.8
"Venezuela, RB","VEN",2003,2.439543817,"18.0453211444821",3966.499729,-0.993263999621073,6,"25868523",19.2
"Venezuela, RB","VEN",2004,1.318791935,"20.4321248059042",4610.489039,-1.03734553853671,6,"26327225",18.7
"Venezuela, RB","VEN",2005,1.904290803,"23.8102650842349",5000.076202,-1.02218282222748,6,"26784161",18.1
"Venezuela, RB","VEN",2006,-0.276873153,"21.392575950889",5401.421719,-1.04403803745906,5,"27239168",17.7
"Venezuela, RB","VEN",2007,0.703234842,"16.9674730799763",5777.628568,-1.15122139453888,5,"27691965",17.1
"Venezuela, RB","VEN",2008,0.378643609,"17.2718232052908",5984.144953,-1.17961073915164,5,"28141701",16.6
"Venezuela, RB","VEN",2009,-0.769840282,"6.98066497183166",5700.884058,-1.2468408147494,-3,"28587323",16.1
"Venezuela, RB","VEN",2010,0.307002778,"9.39663185228582",5528.363114,-1.29318588972092,-3,"29028033",15.7
"Yemen, Rep.","YEM",1996,-1.038770634,"33.4159983332954",499.0076785,-0.764614403247833,-2,"15889449",78.6
"Yemen, Rep.","YEM",1998,-3.468654179,"16.2823339520938",523.1331648,-0.887828926245371,-2,"16896210",75
"Yemen, Rep.","YEM",2000,0.066410169,"38.6913837855008",543.7138828,-0.960895846287409,-2,"17874725",71.6
"Yemen, Rep.","YEM",2002,1.068914126,"28.9404565790701",552.071517,-1.1095075905323,-2,"18919179",68.5
"Yemen, Rep.","YEM",2003,-0.756569252,"30.8396658813015",555.420732,-0.991958012183507,-2,"19462086",67
"Yemen, Rep.","YEM",2004,1.034909643,"33.0170733562321",559.9991715,-1.09282571077347,-2,"20017068",65.6
"Yemen, Rep.","YEM",2005,-1.802916178,"40.6703496329503",573.4857059,-1.05417060852051,-2,"20582927",63.9
"Yemen, Rep.","YEM",2006,5.874624952,"39.084165250803",573.8957089,-0.99861932794253,-2,"21160534",62.7
"Yemen, Rep.","YEM",2007,4.235665395,"32.4214425339112",575.2493701,-0.990300685167313,-2,"21751605",61.5
"Yemen, Rep.","YEM",2008,5.775543885,"31.5413745241474",578.3232708,-1.0894730190436,-2,"22356391",59.9
"Yemen, Rep.","YEM",2009,0.514099398,"19.0798672454226",582.6175013,-1.21591995159785,-2,"22974929",58.7
"Yemen, Rep.","YEM",2010,0.179534842,"20.5170409360292",608.5960601,-1.2220184703668,-2,"23606779",57.3
