"child_mortality","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
24.4,74.2,0.134583760808767,14.9436003187059,0,1999,"Albania",0,34.49872599787,15.488648,28.6999998092651,2751.88989257812,0.389999985694885,"Eastern Europe",7.91755962371826,-0.733276283747988,-0.798171838159561,5,1.35857986323006,0.794605661072576,0.885187735797008,1
23.2,74.7,0.141811146422861,14.9363917113093,0,2000,"Albania",0,66.782420461605,25.863488,28.5,2962.28002929688,0.0500000007450581,"Eastern Europe",7.5819878578186,-0.825721919536591,-0.646670937538147,5,0.897036158469681,0.82848341745596,0.885187735797008,1
22.1,75.1,0.403213235015726,14.9369877737626,0,2001,"Albania",0,58.5992305030547,20.605836,28.3000001907349,3228.52001953125,3.10999989509583,"Eastern Europe",7.85375499725342,-0.747635110163509,-0.12865884830328,5,0.21995849813259,0.82848341745596,0.885187735797008,1
21,75.5,0.205827378521701,14.939231957841,0,2002,"Albania",0,42.8754125940342,21.229907,31.7399997711182,3397.67993164062,7.76999998092651,"Eastern Europe",8.28377532958984,-0.56915944814682,-0.387306332588196,7,0.161572937843565,0.82848341745596,0.974602886638926,1
20,75.7,0.212223958491232,14.9426251038718,0,2003,"Albania",0,46.0420373371208,22.856309,29.6000003814697,3627.06005859375,0.479999989271164,"Eastern Europe",8.25362110137939,-0.607263326644897,-0.330530107021332,7,1.53103584422654,0.842154852967056,0.974602886638926,1
19.1,75.9,0.240755131011301,14.9464861268861,0,2004,"Albania",0,64.3510616201428,29.848606,31.1000003814697,3864.38989257812,2.27999997138977,"Eastern Europe",7.98840570449829,-0.443799525499344,-0.449789017438889,7,0.273856309698139,0.842154852967056,0.974602886638926,1
18.3,76.2,0.132400816423018,14.9503194404607,0,2005,"Albania",0,49.0562782889789,40.876774,30.6000003814697,4116.77978515625,2.36999988555908,"Eastern Europe",7.94344425201416,-0.627255737781525,-0.493627429008484,9,0.337580137876038,0.842154852967056,0.974602886638926,1
17.4,76.4,0.248472971071017,14.9539046203105,0,2006,"Albania",0,46.267846664861,68.643227,31.1000003814697,4367.43994140625,2.36999988555908,"Eastern Europe",7.89848327636719,-0.456362158060074,-0.485085338354111,9,0.713484380849812,0.842154852967056,0.974602886638926,1
16.7,76.6,0.228465185794501,14.9573279193648,0,2007,"Albania",0,31.7680677505029,935.784980242058,31.1000003814697,4647.31005859375,2.9300000667572,"Eastern Europe",7.85352182388306,-0.377832055091858,-0.198142901062965,9,0.501736741502945,0.842154852967056,0.974602886638926,1
16,76.8,0.425885276910441,14.9607824888827,0,2008,"Albania",0,49.8845351047527,0,29.9799995422363,5010.02978515625,3.40000009536743,"Eastern Europe",7.80856037139893,-0.347186803817749,-0.0331167317926884,9,0.62955156293622,0.842154852967056,0.974602886638926,1
15.4,77,0.176847066698346,14.9645855795325,0,2009,"Albania",0,50.9486741732193,911.992057747134,31.1000003814697,5178.8701171875,2.29999995231628,"Eastern Europe",7.84420013427734,-0.238993436098099,-0.0512325540184975,9,0.252583130252723,0.841328958451034,0.974602886638926,1
14.8,77.2,0.316655999213494,14.9689540917516,0,2010,"Albania",0,79.6501322038756,0,31.1000003814697,5374.990234375,3.5,"Eastern Europe",7.87983989715576,-0.271427512168884,-0.191314235329628,9,0.839564378828917,0.841328958451034,0.974602886638926,1
22.1,73.1,0.219297446984284,17.3368548162451,0,1993,"Argentina",0,84,156.57473,44.4000015258789,7748.3701171875,18.511999130249,"Latin America",7.71500015258789,0.136937901130202,-0.216085821433911,7,0.554628283283538,0.873836051320101,2.03325110159246,0
21.4,73.4,0.219412699937294,17.3498974904964,0,1994,"Argentina",0,84.4,158.59374,45.2999992370605,8119.0498046875,4.17700004577637,"Latin America",7.77000045776367,0.100096716056769,0.143185665422839,7,1.09466732529444,0.873836051320101,2.03325110159246,0
20.8,73.5,0.219582755032977,17.3627722412182,0,1995,"Argentina",0,84.8,175.18478,47.2000007629395,7785.9501953125,3.37599992752075,"Latin America",7.82500028610229,0.515975274345544,0.138889525503268,7,1.47759593653945,0.873836051320101,2.03325110159246,1
20.2,73.5,0.222507155403069,17.3754833375119,0,1996,"Argentina",0,85.2,222.2424,47.7000007629395,8090.7998046875,0.156000003218651,"Latin America",7.88000011444092,0.268621236085892,0.023260697722435,7,1.54541214093087,0.873836051320101,1.67330460805633,1
19.6,73.6,0.223957168103835,17.3880348877211,0,1997,"Argentina",0,85.6,213.34611,48.2999992370605,8614.73046875,0.528999984264374,"Latin America",7.9350004196167,0.294869040742449,-0.146721164425592,7,0.522676689582741,0.873836051320101,1.67330460805633,1
19.1,73.8,0.225371676008566,17.4004308474026,0,1998,"Argentina",0,86,142.93696,49.4000015258789,8899.8896484375,0.925000011920929,"Latin America",7.99000024795532,0.38309183716774,-0.181680873036385,7,0.288313946719146,0.873836051320101,1.69917433181209,1
18.5,73.9,0.227026043245953,17.4126750268101,0,1999,"Argentina",0,86.7815207854,181.96478,49.4449996948242,8545.16015625,-1.16700005531311,"Latin America",8.04500007629395,0.167318466425226,-0.0477353855557316,8,1.12198647254599,0.873836051320101,1.73307698909505,1
18,74.2,0.219937002861916,17.4247710979248,0,2000,"Argentina",0,61.3179853803288,261.53805,50.7299995422363,8409.9697265625,-0.939000010490417,"Latin America",8.10000038146973,0.0565405860543251,0.0482401624321938,8,1.65504103250322,0.873836051320101,2.04247852526563,1
17.6,74.3,0.284772653220966,17.4349858060048,0,2001,"Argentina",0,46.4467436495076,219.9621,52.7700004577637,7967.81005859375,-1.06500005722046,"Latin America",8.14200019836426,0.0954265002760128,-0.206069940317742,8,0.0617290442202747,0.872952179190391,1.89682066880747,1
17.1,74.3,0.0977385238453364,17.4445462665485,0,2002,"Argentina",0,76.8461881428607,211.70531,53.5449981689453,7038.06005859375,25.8689994812012,"Latin America",8.18400001525879,-0.260046064853668,-0.858247458934784,8,1.03884078099844,0.872952179190391,1.89682066880747,1
16.6,74.5,0.176536876010453,17.4537140008164,0,2003,"Argentina",0,76.8521426421678,223.9233,52.5999984741211,7518.33984375,13.4429998397827,"Latin America",8.22600078582764,-0.0095208557322621,-0.380413413047791,8,-0.0314665953304112,0.872952179190391,0.363091917373249,1
16,75,0.335432268017028,17.4628396273462,0,2004,"Argentina",0,79.5408770930696,268.51858,49.8899993896484,7966.89013671875,4.41599988937378,"Latin America",8.26800060272217,-0.0205129161477089,-0.570739090442657,8,-0.0688383131894708,0.872952179190391,0.8195419060201,1
15.3,75.3,0.243403432220765,17.4721663622824,0,2005,"Argentina",0,61.1993922819975,404.9813,48.9500007629395,8540.599609375,9.64200019836426,"Latin America",8.3100004196167,-0.0882894024252892,-0.0138748018071055,8,0.128201376679218,0.872952179190391,0.880914594137162,1
14.6,75.3,0.230273416296081,17.4817696908082,0,2006,"Argentina",0,49.766091547178,471.94443,47.9000015258789,9101.150390625,10.8979997634888,"Latin America",8.35200023651123,-0.039679940789938,0.0173290390521288,8,1.7602249135351,0.872952179190391,0.892389605726733,1
14.1,75.2,0.366426056014342,17.4915698842942,0,2007,"Argentina",0,53.7378381041474,1957.87845434511,46.7000007629395,9715.23046875,8.82999992370605,"Latin America",8.39400005340576,-0.0309863425791264,0.122657634317875,8,0.36801905327362,0.872952179190391,1.23313161129225,1
13.7,75.4,0.319955731003398,17.5014602244387,0,2008,"Argentina",0,53.6356554085272,0,45.7000007629395,9971.919921875,8.58500003814697,"Latin America",8.43600082397461,-0.128842189908028,-0.0730445459485054,8,1.74714055753198,0.872952179190391,1.24889622162428,1
13.4,75.6,0.179893508163299,17.5112757508723,0,2009,"Argentina",0,53.1552453650959,0,45.0849990844727,9580.6904296875,6.26999998092651,"Latin America",8.47800064086914,-0.326005220413208,-0.235124498605728,8,0.735771629520478,0.872952179190391,0.907108495218664,1
13,75.8,0.353491661732007,17.5208963301587,0,2010,"Argentina",0,62.4434376543817,397.548204297688,44.25,10256.2802734375,10.6490001678467,"Latin America",8.52000045776367,-0.190137431025505,-0.0872479826211929,8,1.72030827871409,0.872952179190391,0.907108495218664,1
37,68.3,0.216863377635531,15.0404705230437,0,1993,"Armenia",1,40.7849847672214,0,36.5999984741211,2971.06005859375,3084.97701393668,"Eastern Europe",8.98983573913574,-2.04241334487537,1.49152095511024,7,2.6248616935645,0.757799145893043,0.798645768950704,0
35.3,68.6,0.216390796050474,15.0266003960164,0,1994,"Armenia",1,24.2315667563883,0,32.0999984741211,3237.15991210938,4447.86572265625,"Eastern Europe",9.24498748779297,-0.107281382828813,0.0715507737493702,7,2.13157083894655,0.757799145893043,0.515940773116774,0
33.7,69.1,0.217271308265562,15.0125351794776,0,1995,"Armenia",0,70.5315787728257,0,38.0999984741211,3524.88989257812,175.951324462891,"Eastern Europe",9.14707088470459,-0.418653211429415,-0.974302852337748,3,2.58783604353264,0.757799145893043,0.340262103751153,0
32.1,69.4,0.217788842840301,14.998269306998,0,1996,"Armenia",0,60.281020672475,0,48.2000007629395,3738.15991210938,18.6811847686768,"Eastern Europe",9.04915523529053,-0.408373117446899,-0.519977450370789,-6,0.803843686911909,0.757799145893043,0.340262103751153,0
30.6,70,0.218450147400438,14.9837969704587,0,1997,"Armenia",0,67.0160916444917,0,50.4500007629395,3867.86010742188,13.9607639312744,"Eastern Europe",8.95123863220215,-0.452258021850528,-0.835398546288262,-6,2.02084288289368,0.757799145893043,0.340262103751153,0
29.2,70.5,0.222236689578374,14.9691121058529,0,1998,"Armenia",0,68,0,46,4165.18017578125,8.67248630523682,"Eastern Europe",8.94796466827393,-0.543697416782379,-0.761886358261108,5,0.823986476842014,0.741255738462111,0.0729717123830096,0
27.9,70.8,0.225310960126358,14.9542083780302,0,1999,"Armenia",0,69.2555056390387,0,36.2200012207031,4302.919921875,0.648245751857758,"Eastern Europe",8.94389057159424,-0.354066039700973,-0.585648972350689,5,1.1204550723505,0.740225567382949,-0.358281937470713,0
26.6,71.3,0.240022657126747,14.9390791642869,0,2000,"Armenia",0,49.913557809992,0,48.5999984741211,4564.18994140625,-0.790883779525757,"Eastern Europe",8.9390172958374,-0.571382462978363,-0.802953898906708,5,2.51064238659635,0.740225567382949,-0.27255180352354,1
25.3,71.4,0.34573565494964,14.9356967800562,0,2001,"Armenia",0,75.8717427893191,0,35.3600006103516,5025.08984375,3.14590454101562,"Eastern Europe",8.9333438873291,-0.361557461886533,-0.548389140159869,5,0.923350326340345,0.740225567382949,-0.27255180352354,1
24.2,71.6,0.167226540997308,14.9341179390661,0,2002,"Armenia",0,58.7520375143587,0,35.3400001525879,5807.81005859375,1.06004929542542,"Eastern Europe",8.92462158203125,-0.172458484768867,-0.360572785139084,5,0.965724513023791,0.740630200641098,-0.27255180352354,1
23,71.5,0.440548479592465,14.9339140359547,0,2003,"Armenia",0,79.6017495779789,0,48.4000015258789,6649.990234375,4.72155332565308,"Eastern Europe",8.79534149169922,-0.255271047353745,0.206368684768677,5,2.74921659994468,0.740630200641098,-0.470169024677843,1
21.9,71.8,0.20221129329477,14.9345279068085,0,2004,"Armenia",0,35.4736814376654,0,41.5050010681152,7371.52001953125,6.96126127243042,"Eastern Europe",9.11815357208252,-0.143886402249336,-0.122763134539127,5,1.82776027414545,0.740630200641098,-0.470169024677843,1
20.8,71.8,0.194064152394826,14.9355336572325,0,2005,"Armenia",0,57.945376047469,0,39.6949996948242,8417.4404296875,0.642343282699585,"Eastern Europe",9.46168041229248,-0.13465179502964,-0.0621791854500771,5,1.11622213115513,0.740630200641098,-0.470169024677843,1
19.8,71.7,0.2936409329821,14.9366919052642,0,2006,"Armenia",0,42.4304884558441,0,36.2449989318848,9549.26953125,2.89235663414001,"Eastern Europe",9.56351184844971,-0.214605078101158,-0.279433935880661,5,1.45559423146367,0.740630200641098,-0.470169024677843,1
18.8,72.3,0.228160156969582,14.93798617237,0,2007,"Armenia",0,72.121352272831,1302.71013346838,30.0149993896484,10879.4697265625,4.40736103057861,"Eastern Europe",9.61876583099365,-0.353084146976471,0.110335104167461,5,1.22061509461671,0.740630200641098,-0.470169024677843,1
17.9,72.3,0.365347147509047,14.9394929532491,0,2008,"Armenia",0,59.6679711772254,1839.66182191658,32.3050003051758,11647.33984375,8.94995307922363,"Eastern Europe",9.33548545837402,-0.161040797829628,-0.0162545870989561,5,1.53324787979543,0.743711106423767,-0.309815640796708,1
17,72.6,0.446296375721398,14.9413974887673,0,2009,"Armenia",0,65.7074035088947,5974.89492266298,32.5400009155273,10004.599609375,3.40676689147949,"Eastern Europe",9.49337959289551,-0.0217740964144468,0.229834169149399,5,2.08494662874907,0.743711106423767,-0.413865311986071,1
16.1,73,0.326678436331676,14.9438042950743,0,2010,"Armenia",0,60.4410144110477,0,33.6349983215332,10215.01953125,8.18157577514648,"Eastern Europe",9.44243335723877,-0.16648656129837,0.0274595338851213,5,0.7792252592527,0.760421249297654,-0.373446219760909,1
6.3,77.9,0.48673577005741,16.6899310910497,0,1993,"Australia",0,87,250.96961,30.8500003814697,17478.189453125,1.81299996376038,"Western Europe/North America",12.3739995956421,1.58244439337861,1.6578087675116,10,1.2417198688801,0.951027824551587,3.02989543513882,1
6,78.1,0.487799995407051,16.701602302992,0,1994,"Australia",0,86.6,243.81588,30.3999996185303,18145.5703125,1.89499998092651,"Western Europe/North America",12.4219999313354,1.70794072132896,0.86959887064447,10,2.4362675141621,0.951027824551587,3.02989543513882,1
5.7,78.3,0.489396860961443,16.7131388677313,0,1995,"Australia",0,86.2,239.17982,34.8499984741211,18529.560546875,4.63800001144409,"Western Europe/North America",12.4699993133545,1.39766164644921,0.992157207873097,10,1.33545501381937,0.951027824551587,3.02989543513882,1
5.6,78.5,0.546647381346928,16.7245438566351,0,1996,"Australia",0,85.8,297.72665,33.0499992370605,19075.080078125,2.61199998855591,"Western Europe/North America",12.5179996490479,1.65928411483765,1.33342242240906,10,1.89474467831511,0.951027824551587,3.02989543513882,1
5.4,78.8,0.551328158186748,16.7358202371658,0,1997,"Australia",0,85.4,278.87178,33.0999984741211,19612.08984375,0.25,"Western Europe/North America",12.5659999847412,1.66227292434985,1.24825352972014,10,1.62373155905712,0.951027824551587,3.02989543513882,1
5.3,79.2,0.550573215712496,16.7469708775152,0,1998,"Australia",0,85,174.18309,37.5999984741211,20377.94921875,0.852999985218048,"Western Europe/North America",12.6140003204346,1.60401034355164,1.00659418106079,10,1.65593571998957,0.951027824551587,3.02989543513882,1
5.3,79.4,0.555108268550839,16.7579985509838,0,1999,"Australia",0,85.668227317656,221.65322,33.1500015258789,20970.890625,1.4650000333786,"Western Europe/North America",12.6619997024536,1.70243874381399,1.02155317559319,10,2.89298447119851,0.951027824551587,3.02989543513882,1
5.1,79.8,0.577369711639738,16.7689059401209,0,2000,"Australia",0,96.525362667568,465.77548,35,21377.8203125,4.47499990463257,"Western Europe/North America",12.710000038147,1.76605904102325,1.26030564308167,10,2.35133768143911,0.951027824551587,3.02989543513882,1
5,80.1,0.564536206153336,16.7811408797977,0,2001,"Australia",0,87.0883536356382,345.29763,31.7000007629395,21662.029296875,4.38100004196167,"Western Europe/North America",12.7419996261597,1.74283365475592,1.1007863210366,10,2.31513928846303,0.951027824551587,3.02989543513882,1
5,80.3,0.662767161893578,16.7937325168647,0,2002,"Australia",0,93.844016488416,337.76189,30.8999996185303,22236.939453125,3.00300002098083,"Western Europe/North America",12.7740001678467,1.69719660282135,1.11189222335815,10,2.8525837253857,0.951027824551587,3.02989543513882,1
4.9,80.6,0.633055856527902,16.8064188146363,0,2003,"Australia",0,90.2846289746374,309.05181,32.6549987792969,22666.279296875,2.77099990844727,"Western Europe/North America",12.8059997558594,1.81480824947357,0.849945545196533,10,3.10764824916456,0.951027824551587,3.02989543513882,1
4.9,80.9,0.645853437010411,16.8188501225665,0,2004,"Australia",0,93.4337507136644,334.73221,31.5,23322.009765625,2.34400010108948,"Western Europe/North America",12.8380002975464,2.03882122039795,0.919686675071716,10,1.29373863610286,0.951027824551587,3.02989543513882,1
4.8,81.2,0.598741259400702,16.8307882688812,0,2005,"Australia",0,99.2018068689476,569.7796,29.2999992370605,23764.609375,2.66899991035461,"Western Europe/North America",12.8699998855591,1.76565134525299,0.878437280654907,10,1.82489114525575,0.951027824551587,3.02989543513882,1
4.7,81.4,0.587159217630788,16.8421605158864,0,2006,"Australia",0,72.8185141750733,655.38961,29.2999992370605,24097.5703125,3.53800010681152,"Western Europe/North America",12.9019994735718,1.75595557689667,0.918026447296143,10,2.01440980556268,0.951027824551587,3.02989543513882,1
4.5,81.5,0.711823916948362,16.8530506759288,0,2007,"Australia",0,100,725.597715218784,29.2999992370605,24911.580078125,2.33200001716614,"Western Europe/North America",12.9340000152588,1.82403099536896,0.927785217761993,10,2.93576585120369,0.951027824551587,3.02989543513882,1
4.4,81.6,0.691801332897624,16.8635685477749,0,2008,"Australia",0,91.130299930771,3715.53127281178,33.5999984741211,25218.30078125,4.35300016403198,"Western Europe/North America",12.9659996032715,1.78231048583984,0.950262188911438,10,1.8791289067905,0.951027824551587,3.02989543513882,1
4.2,81.8,0.735617039208936,16.8738837721382,0,2009,"Australia",0,72.1196013910146,3213.04664466924,29.2999992370605,25255.640625,1.79999995231628,"Western Europe/North America",12.9980001449585,1.69817268848419,0.826965749263763,10,1.5438874395642,0.951027824551587,3.02989543513882,1
4.1,82,0.725272547347702,16.8841162705209,0,2010,"Australia",0,85.8346969121138,7582.60546397984,33.4000015258789,25584.490234375,3,"Western Europe/North America",13.0299997329712,1.76992738246918,0.871391117572784,10,1.28644588348303,0.953650523477992,3.02989543513882,1
6.7,76.2,0.496846857970765,15.8658801639888,0,1993,"Austria",0,56,26.71443,29.633332570394,17339.44921875,3.23799991607666,"Western Europe/North America",10.3549995422363,1.69282364651385,1.00734750288617,10,2.62576684652532,0.966844416394407,2.65059300556137,1
6.2,76.5,0.503823675494631,15.8701716600721,0,1994,"Austria",0,56.4,24.028747,28,17669.83984375,2.71000003814697,"Western Europe/North America",10.4200000762939,1.75857158757728,1.40356183274672,10,2.04258609906475,0.966844416394407,2.65059300556137,1
5.7,76.8,0.51099617389862,15.8744448178873,0,1995,"Austria",0,56.8,23.089394,27.3500003814697,18096.4296875,1.60099995136261,"Western Europe/North America",10.4850006103516,1.74907479110115,1.39943691284897,10,3.07348713575567,0.966844416394407,2.65059300556137,1
5.3,77.1,0.534364462786355,15.8786997934927,0,1996,"Austria",0,57.2,25.736872,26,18511.9296875,1.79299998283386,"Western Europe/North America",10.5500001907349,1.85762166976929,1.33112716674805,10,1.60588169534395,0.966844416394407,2.65059300556137,1
5,77.6,0.538440848077482,15.8829367409629,0,1997,"Austria",0,57.6,23.248817,25.7999992370605,18918.16015625,1.15699994564056,"Western Europe/North America",10.6149997711182,1.85351692641418,1.15094183954564,10,2.28231276635716,0.966844416394407,2.65059300556137,1
4.8,77.8,0.519289917517191,15.8871558124223,0,1998,"Austria",0,58,15.708261,24,19613.080078125,0.824000000953674,"Western Europe/North America",10.6800003051758,1.87919485569,1.06969809532166,10,3.04243981064002,0.966844416394407,2.65059300556137,1
4.7,78,0.52802079602628,15.891357158078,0,1999,"Austria",0,56.8352713405833,21.701425,26,20268.220703125,0.514999985694885,"Western Europe/North America",10.7450008392334,1.89940490075795,0.769838076787275,10,2.33826019958297,0.966844416394407,2.65059300556137,1
4.6,78.2,0.527767936585783,15.8955409262517,0,2000,"Austria",0,96.132823400721,31.420789,24.8999996185303,20961.720703125,1.95899999141693,"Western Europe/North America",10.8100004196167,1.95089542865753,0.79394793510437,10,1.96649566636125,0.966844416394407,2.65059300556137,1
4.5,78.6,0.602444441803874,15.8997776877429,0,2001,"Austria",0,100,24.866225,24,21093.919921875,2.29500007629395,"Western Europe/North America",10.8550004959106,2.03691745963388,0.989577101588205,10,2.43568812654058,0.966844416394407,2.65059300556137,1
4.4,78.8,0.642113720250703,15.9053486180695,0,2002,"Austria",0,90.3095086379123,24.048978,25.3500003814697,21407.439453125,1.70000004768372,"Western Europe/North America",10.9000005722046,1.96589660644531,1.28321623802185,10,3.09105483133982,0.966844416394407,2.65059300556137,1
4.3,79,0.436863982340489,15.9116893717713,0,2003,"Austria",0,58.4408125797555,26.554661,27.3999996185303,21554.849609375,1.2960000038147,"Western Europe/North America",10.9450006484985,2.01882147789002,0.948746204376221,10,2.43057151994372,0.966844416394407,2.65059300556137,1
4.1,79.4,0.533737139885553,15.9179654982655,0,2004,"Austria",0,93.4555861444984,32.894009,26.8999996185303,22080.30078125,1.95000004768372,"Western Europe/North America",10.9900007247925,1.90983855724335,1.07458031177521,10,3.2787595663097,0.966844416394407,2.65059300556137,1
4,79.5,0.672147788905872,15.9235732658404,0,2005,"Austria",0,87.4049960362755,52.06051,27.5100002288818,22582.94921875,2.10800004005432,"Western Europe/North America",11.0349998474121,1.72030186653137,1.10467648506165,10,3.17012698313857,0.966844416394407,2.65059300556137,1
4,80,0.632644309132836,15.928396667752,0,2006,"Austria",0,64.3905711937848,59.089933,28.0949993133545,23388.2890625,1.68599998950958,"Western Europe/North America",11.0799999237061,1.81942963600159,1.07921421527863,10,3.22930513106922,0.966844416394407,2.65059300556137,1
3.8,80.1,0.53898534251754,15.9326092112016,0,2007,"Austria",0,69.5916166188997,254.044404067779,28.5400009155273,24234.640625,2.20300006866455,"Western Europe/North America",11.125,1.86564815044403,1.27842462062836,10,3.40540665032978,0.966844416394407,2.65059300556137,1
3.8,80.4,0.596371445582514,15.9362499809123,0,2008,"Austria",0,85.1076605018029,1550.35137919387,29.0750007629395,24565.48046875,3.22300004959106,"Western Europe/North America",11.1700000762939,1.77160680294037,1.33985447883606,10,1.49149179289753,0.966844416394407,2.65059300556137,1
3.7,80.3,0.646005581711126,15.9394334704723,0,2009,"Austria",0,80.7876203870866,8235.73807267298,29.5,23622.580078125,0.400000005960464,"Western Europe/North America",11.2150001525879,1.67362356185913,1.16598844528198,10,2.27781894773881,0.966844416394407,2.65059300556137,1
3.6,80.5,0.748964745642396,15.9422519872362,0,2010,"Austria",0,100,0,29.2749996185303,24095.6796875,1.5,"Western Europe/North America",11.2600002288818,1.83814060688019,1.12372100353241,10,2.04271546815227,0.966844416394407,1.82951418890698,1
76.2,64,0.217417407194234,15.8283591629727,1,1993,"Azerbaijan",1,58.4485473950754,238.82055,39.4499988555908,2621.81005859375,1128,"Eastern Europe",8.73574066162109,-0.271815663245159,0.349900792306716,-3,-1.3967801848837,0.651019667594623,-0.454079331613719,0
76.1,63.5,0.214330531224304,15.8404404212841,1,1994,"Azerbaijan",1,37.459354120915,197.75822,42.7999992370605,2076.77001953125,1662.21594238281,"Eastern Europe",8.65108108520508,-0.60068496259518,-0.482042748100052,-3,-1.2162281078697,0.54613923802648,-1.05080220156065,0
75.2,64.6,0.212865719352436,15.8523774633734,0,1995,"Azerbaijan",0,60.8450288437612,194.49252,40.2750015258789,1808.80004882812,411.759643554688,"Eastern Europe",8.60160446166992,-0.832412360017081,-1.07459411802149,-6,-1.38763713878028,0.54613923802648,-1.05080220156065,0
73.6,65,0.211406129951217,15.8641736917358,0,1996,"Azerbaijan",0,54.9934857746913,227.76818,45.7999992370605,1811.96997070312,19.7948036193848,"Eastern Europe",8.47736740112305,-0.940114319324493,-0.916575789451599,-6,-1.42970339063935,0.54613923802648,-1.05080220156065,0
71.2,65.3,0.235568338812664,15.8758323898567,0,1997,"Azerbaijan",0,53.0112035108503,200.93236,46.2000007629395,1897.16003417969,3.67434811592102,"Eastern Europe",8.6345796585083,-0.969725854640755,-0.582414788080502,-6,-1.8721633506418,0.54613923802648,-1.05080220156065,0
68.1,65.6,0.253445470497063,15.8873567276972,0,1998,"Azerbaijan",0,53,177.06628,46.2000007629395,2065.01000976562,-0.772697865962982,"Eastern Europe",8.56722831726074,-0.973501265048981,-0.82908684015274,-7,-1.52263634600125,0.51377566465468,-1.05080220156065,0
64.5,65.9,0.255737696834038,15.8987497668688,0,1999,"Azerbaijan",0,55.2772528648241,286.96325,48.3999996185303,2196.419921875,-8.52517032623291,"Eastern Europe",8.12623310089111,-0.882249099653905,-1.15747125907958,-7,-1.32787193725265,0.51377566465468,-1.05080220156065,0
60.6,66.5,0.259183701080872,15.9100144655148,0,2000,"Azerbaijan",0,53.562651283142,443.47623,40.3499984741211,2418.69995117188,1.80500304698944,"Eastern Europe",8.04506587982178,-0.984922230243683,-0.92818409204483,-7,-0.356091101769147,0.513342348099731,-1.05080220156065,0
56.8,67.2,0.21004588128888,15.9173949883805,0,2001,"Azerbaijan",0,48.5937817795905,393.43184,37.2999992370605,2636.61010742188,1.54719591140747,"Eastern Europe",8.22377014160156,-1.0126187066436,-1.05937728117482,-7,-2.01780297199616,0.513342348099731,-1.05080220156065,0
53.1,67.6,0.295601677770224,15.9248109175561,0,2002,"Azerbaijan",0,62.1925485678542,402.70924,34.0800018310547,2893.07006835938,2.77116465568542,"Eastern Europe",8.30670642852783,-0.947897970676422,-1.29402494430542,-7,-1.19638037925938,0.513342348099731,-1.53025237614665,0
49.7,67.6,0.324484618980718,15.9325392677504,0,2003,"Azerbaijan",0,51.521711406736,461.24141,18.8099994659424,3191.84008789062,2.2338650226593,"Eastern Europe",8.17229557037354,-0.802060067653656,-1.0049352645874,-7,-1.57642500114047,0.513342348099731,-1.53025237614665,0
46.7,67.8,0.31347577657625,15.9408793003944,0,2004,"Azerbaijan",0,36.13442374571,575.03798,16.2299995422363,3485.46997070312,6.70893049240112,"Eastern Europe",8.27951240539551,-0.750600755214691,-1.08661150932312,-7,-1.60962834732958,0.513342348099731,-2.12690766120043,0
44,68.2,0.492201560144787,15.9500207272344,0,2005,"Azerbaijan",0,55.3683014572725,1089.8604,16.6399993896484,4363.85009765625,9.6795072555542,"Eastern Europe",8.23171329498291,-0.680649101734161,-1.11490750312805,-7,-1.29494898684674,0.513342348099731,-2.0809236800777,0
41.5,68.7,0.280567584416165,15.9600687348915,0,2006,"Azerbaijan",0,53.4874829332165,1844.1451,50.7999992370605,5805.47021484375,8.37406349182129,"Eastern Europe",8.94506454467773,-0.675000727176666,-1.0848388671875,-7,-1.91514177566142,0.517420165555609,-2.0809236800777,0
39.3,69.1,0.163068771557532,15.9709299029307,0,2007,"Azerbaijan",0,47.828577269394,2450.54283908436,50.7999992370605,7182.64990234375,16.5953674316406,"Eastern Europe",8.89936256408691,-0.76533567905426,-0.646004140377045,-7,-1.43965899564074,0.517420165555609,-2.0809236800777,0
37.3,69.2,0.32722870928836,15.9823369797894,0,2008,"Azerbaijan",0,61.3756271442789,0,31.7900009155273,7870.7900390625,20.7915782928467,"Eastern Europe",9.00892353057861,-0.763473033905029,-0.330871760845184,-7,-0.754994761983081,0.508584436655433,-2.0809236800777,1
35.5,69.7,0.4705041401326,15.9939118616143,0,2009,"Azerbaijan",0,62.3158558648478,0,50.7999992370605,8509.5,1.40105617046356,"Eastern Europe",9.01239585876465,-0.629952430725098,-0.294726133346558,-7,-1.29746306020968,0.516190148773031,-2.40053884714326,1
33.9,70.1,0.45647443056912,16.0053667217617,0,2010,"Azerbaijan",0,71.5501410563056,3785.78001055047,50.7999992370605,8840.58984375,5.68242883682251,"Eastern Europe",9.52624416351318,-0.793946385383606,-0.25327804684639,-7,-1.62018094057418,0.5020321650919,-2.40053884714326,1
104.8,45.1,0.00160232864588163,15.5936218463783,1,1993,"Burundi",0,4,0,34.7166659037275,685.159973144531,9.67934703826904,"Sub-Saharan Africa",1.79372763633728,-0.963465024336315,-1.94164567632528,-5,1.03786872432077,0.328607280811491,0.387436700042064,0
